departure_date,airline_code,flight_number,source_airport,destination_airport,flight_status,departure_scheduled_time,departure_actual_time,arrival_scheduled_time,arrival_actual_time
2018-02-04,BI,98,LHR,DXB,LANDED,1517763900,1517764560,1517788860,1517786880
2018-02-04,SK,8218,LHR,AUH,LANDED,1517774400,1517774640,1517800500,1517799720
2018-02-04,TG,911,LHR,BKK,LANDED,1517745000,1517745720,1517786100,1517785080
2018-02-04,EI,155,LHR,DUB,LANDED,1517738400,1517738400,1517743200,1517742840
2018-02-04,EI,8987,LHR,SFO,LANDED,1517756700,1517757480,1517797800,1517797500
2018-02-04,IB,4623,LHR,EWR,LANDED,1517742600,1517743080,1517772000,1517772960
2018-02-04,BA,480,LHR,BCN,LANDED,1517750400,1517751060,1517758200,1517759460
2018-02-04,KQ,3081,LHR,CDG,LANDED,1517765700,1517765340,1517770200,1517769240
2018-02-04,VS,4045,LHR,ATL,LANDED,1517747400,1517746680,1517783400,1517783280
2018-02-04,AA,6273,LHR,TLS,LANDED,1517773200,1517773080,1517779500,1517778660
2018-02-04,VS,8017,LHR,BOM,LANDED,1517778300,1517777820,1517810100,1517808900
2018-02-04,IB,4635,LHR,MIA,LANDED,1517735700,1517738100,1517771100,1517772780
2018-02-04,AA,6584,LHR,EAP,LANDED,1517745000,1517744760,1517751000,1517749620
2018-02-04,BR,68,LHR,BKK,LANDED,1517779200,1517780040,1517820300,1517819880
2018-02-04,IB,7459,LHR,BCN,LANDED,1517739300,1517739120,1517747100,1517746500
2018-02-04,IB,7510,LHR,EDI,LANDED,1517736300,1517736000,1517741400,1517740680
2018-02-04,AA,6643,LHR,VIE,LANDED,1517753400,1517759100,1517762100,1517766060
2018-02-04,BA,376,LHR,TLS,LANDED,1517773200,1517773080,1517779500,1517778660
2018-02-04,AA,6373,LHR,EDI,LANDED,1517736300,1517736000,1517741400,1517740680
2018-02-04,EI,8334,LHR,DUB,LANDED,1517740500,1517740740,1517745900,1517745300
2018-02-04,QR,16,LHR,DOH,LANDED,1517781300,1517782560,1517805600,1517805060
2018-02-04,SN,9097,LHR,LAX,LANDED,1517751900,1517751600,1517792400,1517791140
2018-02-04,UA,9980,LHR,BRU,LANDED,1517742300,1517746500,1517746200,1517750160
2018-02-04,IB,7441,LHR,MAD,LANDED,1517725800,1517725620,1517734500,1517733900
2018-02-04,AA,6530,LHR,BAH,LANDED,1517748300,1517752380,1517772000,1517773920
2018-02-04,IB,4261,LHR,LAX,LANDED,1517744400,1517744100,1517785800,1517783460
2018-02-04,QF,8006,LHR,DXB,LANDED,1517781600,1517783220,1517805900,1517806140
2018-02-04,KL,1000,LHR,AMS,LANDED,1517725800,1517725620,1517731200,1517730900
2018-02-04,BA,133,LHR,JED,LANDED,1517781900,1517782080,1517803500,1517803440
2018-02-04,LH,917,LHR,FRA,LANDED,1517769000,1517771640,1517774700,1517777100
2018-02-04,IB,4657,LHR,IAD,LANDED,1517763600,1517770380,1517794200,1517801820
2018-02-04,BA,31,LHR,HKG,LANDED,1517768700,1517768820,1517811600,1517811720
2018-02-04,BA,490,LHR,GIB,LANDED,1517747700,1517747940,1517758200,1517757420
2018-02-04,SA,7302,LHR,YYZ,LANDED,1517745600,1517745600,1517773800,1517775060
2018-02-04,KQ,3059,LHR,CDG,LANDED,1517726400,1517726220,1517731200,1517731020
2018-02-04,DL,7573,LHR,DEL,LANDED,1517776800,1517776440,1517808000,1517807040
2018-02-04,BA,1394,LHR,MAN,LANDED,1517750100,1517749500,1517753700,1517753100
2018-02-04,AA,6582,LHR,ABZ,LANDED,1517746200,1517746800,1517752200,1517751720
2018-02-04,BA,33,LHR,KUL,LANDED,1517770500,1517772180,1517815500,1517817900
2018-02-04,AA,6182,LHR,LAS,LANDED,1517760300,1517761500,1517798700,1517799120
2018-02-04,JL,7769,LHR,BRU,LANDED,1517741700,1517742120,1517746200,1517745720
2018-02-04,LX,345,LHR,ZRH,LANDED,1517724000,1517723880,1517730000,1517729460
2018-02-04,AY,5997,LHR,YVR,LANDED,1517765400,1517765460,1517800200,1517799180
2018-02-04,VS,5,LHR,MIA,LANDED,1517747100,1517747100,1517782200,1517782800
2018-02-04,UA,6881,LHR,LIS,LANDED,1517774100,1517773860,1517783400,1517782980
2018-02-04,LY,8046,LHR,ORD,LANDED,1517733600,1517732760,1517765100,1517764740
2018-02-04,LY,8071,LHR,LAX,LANDED,1517749800,1517748720,1517791200,1517789100
2018-02-04,AA,6565,LHR,ZRH,LANDED,1517757300,1517757300,1517763900,1517763720
2018-02-04,EI,8306,LHR,BHD,LANDED,1517749200,1517749080,1517754300,1517753400
2018-02-04,LH,6836,LHR,YOW,LANDED,1517745900,1517746080,1517774100,1517774580
2018-02-04,KE,908,LHR,ICN,LANDED,1517770200,1517770800,1517809500,1517811480
2018-02-04,VA,7012,LHR,AUH,LANDED,1517734800,1517734560,1517761500,1517757960
2018-02-04,AA,6463,LHR,HEL,LANDED,1517768100,1517768040,1517779200,1517779860
2018-02-04,OS,7797,LHR,EWR,LANDED,1517760300,1517760600,1517790900,1517790720
2018-02-04,IB,4197,LHR,MIA,LANDED,1517747700,1517750760,1517784600,1517786880
2018-02-04,UA,9621,LHR,DUS,LANDED,1517747100,1517748900,1517752200,null
2018-02-04,JL,7719,LHR,CPH,LANDED,1517769600,1517769420,1517776500,1517776620
2018-02-04,IB,7549,LHR,GOT,LANDED,1517729700,1517729400,1517736900,1517736240
2018-02-04,IB,7626,LHR,DXB,LANDED,1517780400,1517780100,1517805300,1517804880
2018-02-04,SK,9357,LHR,JNB,LANDED,1517778300,1517777880,1517818500,1517818440
2018-02-04,IB,3169,LHR,MAD,LANDED,1517744400,1517744400,null,1517750820
2018-02-04,LH,2475,LHR,MUC,LANDED,1517752200,1517752320,1517758500,1517758800
2018-02-04,AY,5453,LHR,SAN,LANDED,1517753400,1517754240,1517793900,1517793840
2018-02-04,LH,7621,LHR,IAH,LANDED,1517751300,1517757420,1517789700,1517794620
2018-02-04,BA,396,LHR,BRU,LANDED,1517741700,1517742120,1517746200,1517745720
2018-02-04,AC,6919,LHR,SNN,LANDED,1517757600,1517757240,1517762700,1517762340
2018-02-04,IB,4609,LHR,YYC,LANDED,1517750100,1517750040,1517783100,1517782140
2018-02-04,LH,9342,LHR,LAX,LANDED,1517751900,1517751600,1517792400,1517791140
2018-02-04,MS,9600,LHR,YUL,LANDED,1517749200,1517748960,1517775900,1517777100
2018-02-04,MK,9415,LHR,CDG,LANDED,1517775000,1517775360,1517779200,1517779320
2018-02-04,BA,1334,LHR,NCL,LANDED,1517757000,1517756940,1517761500,1517761680
2018-02-04,AC,6901,LHR,BHD,LANDED,1517742300,1517742000,1517747100,1517746320
2018-02-04,AY,5417,LHR,IAD,LANDED,1517743500,1517744340,1517773800,1517775420
2018-02-04,LH,2471,LHR,MUC,LANDED,1517733900,1517733960,1517740200,1517740680
2018-02-04,BA,15,LHR,SIN,LANDED,1517780700,1517781720,1517826600,1517828400
2018-02-04,AA,6390,LHR,CDG,LANDED,1517757000,1517757120,1517761500,1517761500
2018-02-04,JL,7789,LHR,GLA,LANDED,1517763600,1517763540,1517768700,1517768220
2018-02-04,BA,1420,LHR,BHD,LANDED,1517764500,1517764440,1517769300,1517768700
2018-02-04,A3,609,LHR,ATH,LANDED,1517782500,1517783460,1517795400,1517794680
2018-02-04,AC,5363,LHR,ORD,LANDED,1517745900,1517746440,1517779200,1517778420
2018-02-04,MH,9463,LHR,JFK,LANDED,1517764500,1517764020,1517793900,1517793300
2018-02-04,AA,6474,LHR,VIE,LANDED,1517771700,1517771460,1517779800,1517779500
2018-02-04,EK,5110,LHR,DXB,LANDED,1517745300,1517747160,1517771100,1517771340
2018-02-04,AY,5785,LHR,LAX,LANDED,1517749800,1517748720,1517791200,1517789100
2018-02-04,BA,418,LHR,LUX,LANDED,1517757600,1517757480,1517762700,1517762280
2018-02-04,AA,6745,LHR,MAD,LANDED,1517764200,1517764200,1517772900,1517772300
2018-02-04,BA,460,LHR,MAD,LANDED,1517749200,1517749560,1517757900,1517757480
2018-02-04,SN,9085,LHR,ORD,LANDED,1517757600,1517760180,1517790900,1517793540
2018-02-04,DL,8655,LHR,CDG,LANDED,1517746200,1517746020,1517750700,1517749680
2018-02-04,VA,5687,LHR,SIN,LANDED,1517776500,1517777100,1517823000,1517823240
2018-02-04,RJ,3009,LHR,ARN,LANDED,1517773800,1517773920,1517783100,1517783400
2018-02-04,EY,7455,LHR,ARN,LANDED,1517778300,1517779200,1517787000,1517787720
2018-02-04,BA,730,LHR,GVA,LANDED,1517744700,1517744520,1517751000,1517750520
2018-02-04,EI,35,LHR,BHD,LANDED,1517757000,1517756820,1517762100,1517760420
2018-02-04,UA,7666,LHR,SNN,LANDED,1517737800,1517737320,1517742900,1517742180
2018-02-04,SK,1516,LHR,CPH,LANDED,1517769600,1517769240,1517776500,1517775900
2018-02-04,AC,6020,LHR,ADD,LANDED,1517775300,1517775240,1517802600,1517801700
2018-02-04,KL,1002,LHR,AMS,LANDED,1517733600,1517734380,1517738700,1517738340
2018-02-04,BA,814,LHR,CPH,LANDED,1517734500,1517734320,1517741400,1517741040
2018-02-04,AA,6659,LHR,BOM,LANDED,1517777400,1517778000,1517809500,1517809260
2018-02-04,KM,101,LHR,MLA,LANDED,1517743500,1517743800,1517754900,1517753760
2018-02-04,UA,7655,LHR,DUB,LANDED,1517738400,1517738400,1517743200,1517742840
2018-02-04,AA,7438,LHR,KUL,LANDED,1517779500,1517778840,1517826300,1517823540
2018-02-04,BA,1510,LHR,JFK,LANDED,1517764500,1517764020,1517793900,1517793300
2018-02-04,UA,9757,LHR,ZRH,LANDED,1517745000,1517745600,1517751600,1517751300
2018-02-04,BA,1422,LHR,BHD,LANDED,1517769900,1517769660,1517775000,1517774400
2018-02-04,AA,6429,LHR,GVA,LANDED,1517761500,1517761440,1517767500,1517767080
2018-02-04,JJ,2861,LHR,GVA,LANDED,1517764200,1517764080,1517770500,1517769780
2018-02-04,CX,7223,LHR,LYS,LANDED,1517774100,1517773680,1517780100,1517779200
2018-02-04,DL,195,LHR,PHL,LANDED,1517743800,1517743200,1517775240,1517774160
2018-02-04,GF,2,LHR,BAH,LANDED,1517736600,1517737980,1517760000,1517760660
2018-02-04,CX,7235,LHR,NCE,LANDED,1517776500,1517776080,1517783700,1517782740
2018-02-04,JL,7703,LHR,MAD,LANDED,1517762400,1517763000,1517771100,1517770620
2018-02-04,AA,6705,LHR,BHD,LANDED,1517769900,1517769660,1517775000,1517774400
2018-02-04,CX,7123,LHR,PRG,LANDED,1517772000,1517772000,1517779200,1517778900
2018-02-04,SK,8037,LHR,SIN,LANDED,1517741700,1517741460,1517788200,1517786460
2018-02-04,JL,7757,LHR,ABZ,LANDED,1517763000,1517762640,1517768700,1517767680
2018-02-04,AA,6471,LHR,CPH,LANDED,1517760600,1517760360,1517767500,1517767800
2018-02-04,RJ,3005,LHR,NCL,LANDED,1517765700,1517765400,1517769900,1517769300
2018-02-04,RJ,3011,LHR,CPH,LANDED,1517769600,1517769420,1517776500,1517776620
2018-02-04,JL,7799,LHR,WAW,LANDED,1517757300,1517757540,1517766300,1517767200
2018-02-04,NH,6721,LHR,WAW,LANDED,1517768100,1517767740,1517777700,1517777280
2018-02-04,AA,6663,LHR,DEL,LANDED,1517770500,1517771040,1517800800,1517800800
2018-02-04,BA,207,LHR,MIA,LANDED,1517735700,1517738100,1517771100,1517772780
2018-02-04,9W,5977,LHR,FCO,LANDED,1517729100,1517728800,1517738100,1517737200
2018-02-04,BA,107,LHR,DXB,LANDED,1517747700,1517747520,1517773500,1517771760
2018-02-04,BA,858,LHR,PRG,LANDED,1517772000,1517772000,1517779200,1517778900
2018-02-04,BA,578,LHR,VCE,LANDED,1517734200,1517734020,1517742000,1517740920
2018-02-04,BA,378,LHR,TLS,LANDED,1517750700,1517750400,1517757000,1517756580
2018-02-04,AY,5497,LHR,IAH,LANDED,1517756400,1517756280,1517794200,1517794380
2018-02-04,EI,8997,LHR,ORD,LANDED,1517759100,1517759220,1517790900,1517791260
2018-02-04,QF,3557,LHR,EDI,LANDED,1517736300,1517736000,1517741400,1517740680
2018-02-04,AY,5419,LHR,DEN,LANDED,1517743500,1517743980,1517779200,1517779140
2018-02-04,OS,7851,LHR,MKE,LANDED,1517739900,1517739000,1517772900,null
2018-02-04,JJ,2855,LHR,FCO,LANDED,1517768400,1517768700,1517777700,1517776860
2018-02-04,IB,7532,LHR,GLA,LANDED,1517774100,1517774580,1517779200,1517779440
2018-02-04,DL,9472,LHR,AMS,LANDED,1517725800,1517725620,1517731200,1517730900
2018-02-04,VS,5303,LHR,JFK,LANDED,1517764500,1517763480,1517795100,1517794140
2018-02-04,BA,233,LHR,DME,LANDED,1517733600,1517733540,1517746800,1517747580
2018-02-04,IB,7471,LHR,BCN,LANDED,1517724900,1517724600,1517732400,1517731800
2018-02-04,BA,562,LHR,LIN,LANDED,1517744700,1517744700,1517751900,1517751960
2018-02-04,EY,7958,LHR,BHD,LANDED,1517742300,1517742000,1517747100,1517746320
2018-02-04,FB,852,LHR,SOF,LANDED,1517732100,1517733240,1517743200,1517743140
2018-02-04,UA,941,LHR,EWR,LANDED,1517760300,1517760600,1517790900,1517790720
2018-02-04,AA,6768,LHR,DUB,LANDED,1517740500,1517740740,1517745900,1517745300
2018-02-04,AZ,207,LHR,FCO,LANDED,1517763300,1517763240,1517772600,1517772900
2018-02-04,KQ,1000,LHR,AMS,LANDED,1517725800,1517725620,1517731200,1517730900
2018-02-04,EK,5102,LHR,DXB,LANDED,1517777100,1517778840,1517801700,1517801460
2018-02-04,ET,1740,LHR,LIS,LANDED,1517732100,1517731860,1517741400,1517740440
2018-02-04,CZ,7847,LHR,AMS,LANDED,1517733600,1517734380,1517738700,1517738340
2018-02-04,EI,8915,LHR,BOS,LANDED,1517762400,1517762340,1517790300,1517790720
2018-02-04,VA,7018,LHR,AUH,LANDED,1517774400,1517774640,1517800500,1517799720
2018-02-04,AA,6386,LHR,MUC,LANDED,1517758200,1517758140,1517765400,1517765100
2018-02-04,AY,5999,LHR,YYZ,LANDED,1517763900,1517763840,1517792700,1517795880
2018-02-04,OS,8227,LHR,YYZ,LANDED,1517756400,1517756280,1517784300,1517786700
2018-02-04,UL,2889,LHR,YOW,LANDED,1517745900,1517746080,1517774100,1517774580
2018-02-04,UL,2857,LHR,YYZ,LANDED,1517745600,1517745600,1517773800,1517775060
2018-02-04,LH,9266,LHR,IAD,LANDED,1517761200,1517761740,1517791800,1517792760
2018-02-04,CX,7163,LHR,MUC,LANDED,1517764200,1517764200,1517771100,1517770320
2018-02-04,DL,9473,LHR,AMS,LANDED,1517733600,1517734380,1517738700,1517738340
2018-02-04,MH,1,LHR,KUL,LANDED,1517779500,1517778840,1517826300,1517823540
2018-02-04,SA,7965,LHR,OSL,LANDED,1517739600,1517739300,1517747400,1517746560
2018-02-04,SA,7967,LHR,CPH,LANDED,1517738100,1517739180,1517745000,1517744640
2018-02-04,AA,6570,LHR,KEF,LANDED,1517743500,1517743560,1517755200,1517755080
2018-02-04,UA,7648,LHR,BHD,LANDED,1517757000,1517756820,1517762100,1517760420
2018-02-04,MK,9511,LHR,CDG,LANDED,1517746200,1517746020,1517750700,1517749680
2018-02-04,BA,946,LHR,DUS,LANDED,1517773200,1517773260,1517778300,1517778000
2018-02-04,AA,6328,LHR,GVA,LANDED,1517741700,1517741700,1517748300,1517747160
2018-02-04,AA,6408,LHR,KEF,LANDED,1517732400,1517733060,1517744400,1517744760
2018-02-04,IB,4205,LHR,DFW,LANDED,1517753400,1517753040,1517790900,1517790540
2018-02-04,IB,7499,LHR,YYZ,LANDED,1517763900,1517763840,1517792700,1517795880
2018-02-04,QF,3537,LHR,TXL,LANDED,1517738100,1517737980,1517745000,1517744640
2018-02-04,TG,6223,LHR,CPH,LANDED,1517738100,1517739180,1517745000,1517744640
2018-02-04,BA,830,LHR,DUB,LANDED,1517732400,1517732220,1517737200,1517736480
2018-02-04,BA,195,LHR,IAH,LANDED,1517736300,1517736120,1517773800,1517774220
2018-02-04,LX,319,LHR,ZRH,LANDED,1517745000,1517745600,1517751600,1517751300
2018-02-04,EY,5835,LHR,LIS,LANDED,1517761800,1517763240,1517771400,1517771100
2018-02-04,DL,4404,LHR,LAX,LANDED,1517757600,1517757300,1517798100,1517797440
2018-02-04,AA,6502,LHR,AMS,LANDED,1517732100,1517732220,1517737200,1517735880
2018-02-04,AY,4029,LHR,MIA,LANDED,1517742300,1517742240,1517778600,1517776740
2018-02-04,EI,8985,LHR,SFO,LANDED,1517740800,1517741100,1517781600,1517780520
2018-02-04,BA,560,LHR,FCO,LANDED,1517748600,1517748780,1517757900,1517757120
2018-02-04,SA,7316,LHR,YYC,LANDED,1517750700,1517751720,1517782800,1517783400
2018-02-04,AA,6394,LHR,LCA,LANDED,1517744400,1517744400,1517761200,1517760480
2018-02-04,BA,676,LHR,IST,LANDED,1517736900,1517736780,1517751000,1517751300
2018-02-04,BA,364,LHR,LYS,LANDED,1517774100,1517773680,1517780100,1517779200
2018-02-04,JL,7731,LHR,ZRH,LANDED,1517771700,1517774580,1517778300,1517780640
2018-02-04,BA,754,LHR,EAP,LANDED,1517745000,1517744760,1517751000,1517749620
2018-02-04,BA,782,LHR,ARN,LANDED,1517758800,1517758860,1517768100,1517769060
2018-02-04,BA,778,LHR,ARN,LANDED,1517740500,1517740680,1517749800,1517749920
2018-02-04,DL,7562,LHR,BOM,LANDED,1517778300,1517777820,1517810100,1517808900
2018-02-04,QF,3539,LHR,TXL,LANDED,1517760300,1517760240,1517766900,1517766780
2018-02-04,IB,7628,LHR,OSL,LANDED,1517748000,1517747580,1517756100,1517755320
2018-02-04,AA,6138,LHR,JFK,LANDED,1517732700,1517732280,1517761800,1517761440
2018-02-04,BA,27,LHR,HKG,LANDED,1517777400,1517777820,1517820300,1517822880
2018-02-04,AA,6469,LHR,MUC,LANDED,1517764200,1517764200,1517771100,1517770320
2018-02-04,AA,7440,LHR,KUL,LANDED,1517738400,1517739000,1517785200,1517783820
2018-02-04,UA,8263,LHR,YYZ,LANDED,1517756400,1517756280,1517784300,1517786700
2018-02-04,AA,6637,LHR,STR,LANDED,1517760600,1517760120,1517766600,1517765280
2018-02-04,AA,7986,LHR,DOH,LANDED,1517753700,1517753820,1517777940,1517777760
2018-02-04,VS,7321,LHR,SIN,LANDED,1517781900,1517781600,1517828400,1517828100
2018-02-04,AA,6572,LHR,LIS,LANDED,1517727900,1517728020,1517737800,1517736900
2018-02-04,BA,554,LHR,FCO,LANDED,1517736000,1517735880,1517745600,1517744700
2018-02-04,IB,7455,LHR,BCN,LANDED,1517768400,1517768400,1517776200,1517780700
2018-02-04,AA,6730,LHR,HAJ,LANDED,1517775300,1517775060,1517781000,1517780340
2018-02-04,EY,12,LHR,AUH,LANDED,1517734800,1517734560,1517761500,1517757960
2018-02-04,EI,8767,LHR,PHL,LANDED,1517748300,1517748540,1517777700,1517778420
2018-02-04,9W,5057,LHR,YYZ,LANDED,1517745600,1517745600,1517773800,1517775060
2018-02-04,CX,7203,LHR,LIS,LANDED,1517773500,1517776320,1517783100,1517785320
2018-02-04,SA,7300,LHR,YYZ,LANDED,1517734800,1517730120,1517762700,1517763660
2018-02-04,AA,6514,LHR,DUS,LANDED,1517749500,1517749020,1517754300,1517754000
2018-02-04,BA,153,LHR,IKA,LANDED,1517780100,1517779920,1517800500,1517799540
2018-02-04,BA,155,LHR,CAI,LANDED,1517765700,1517767500,1517783700,1517785200
2018-02-04,BA,217,LHR,IAD,LANDED,1517743500,1517744340,1517773800,1517775420
2018-02-04,AA,6683,LHR,FCO,LANDED,1517748600,1517748780,1517757900,1517757120
2018-02-04,EI,8969,LHR,LAX,LANDED,1517758200,1517758380,1517799000,1517797920
2018-02-04,AA,6482,LHR,ZRH,LANDED,1517735100,1517735040,1517742000,1517740920
2018-02-04,AA,6479,LHR,MAN,LANDED,1517768700,1517768040,1517772600,1517771340
2018-02-04,MH,9393,LHR,JFK,LANDED,1517739300,1517738640,1517768700,1517767920
2018-02-04,AA,6627,LHR,MAN,LANDED,1517750100,1517749500,1517753700,1517753100
2018-02-04,EI,31,LHR,BHD,LANDED,1517742300,1517742000,1517747100,1517746320
2018-02-04,JJ,2800,LHR,BHD,LANDED,1517764500,1517764440,1517769300,1517768700
2018-02-04,AA,6255,LHR,MAN,LANDED,1517773800,1517773440,1517777400,1517776860
2018-02-04,ME,4521,LHR,YYZ,LANDED,1517745600,1517745600,1517773800,1517775060
2018-02-04,IB,4669,LHR,SFO,LANDED,1517740800,1517741100,1517781600,1517780520
2018-02-04,AZ,201,LHR,FCO,LANDED,1517729100,1517728800,1517738100,1517737200
2018-02-04,BA,710,LHR,ZRH,LANDED,1517727900,1517727660,1517734200,1517732820
2018-02-04,AA,6679,LHR,LUX,LANDED,1517757600,1517757480,1517762700,1517762280
2018-02-04,AY,5767,LHR,MIA,LANDED,1517747700,1517750760,1517784600,1517786880
2018-02-04,KM,103,LHR,MLA,LANDED,1517776200,1517777220,1517787600,1517787780
2018-02-04,JJ,2836,LHR,OSL,LANDED,1517774100,1517773920,1517782200,1517782020
2018-02-04,IB,3167,LHR,MAD,LANDED,1517777400,1517777400,null,1517783880
2018-02-04,9W,5065,LHR,YUL,LANDED,1517749200,1517748960,1517775900,1517777100
2018-02-04,AY,5902,LHR,OSL,LANDED,1517729100,1517729760,1517737200,1517737980
2018-02-04,LX,353,LHR,GVA,LANDED,1517736480,1517736480,null,1517740980
2018-02-04,CX,7183,LHR,TXL,LANDED,1517738100,1517737980,1517745000,1517744640
2018-02-04,SK,502,LHR,CPH,LANDED,1517738100,1517739180,1517745000,1517744640
2018-02-04,AA,6594,LHR,TXL,LANDED,1517738100,1517737980,1517745000,1517744640
2018-02-04,SV,120,LHR,RUH,LANDED,1517740800,1517740200,1517763300,1517763180
2018-02-04,TP,8268,LHR,YYC,LANDED,1517750700,1517751720,1517782800,1517783400
2018-02-04,AA,6214,LHR,JFK,LANDED,1517743200,1517744340,1517772000,1517774340
2018-02-04,TP,6855,LHR,JNB,LANDED,1517778300,1517777880,1517818500,1517818440
2018-02-04,VS,300,LHR,DEL,LANDED,1517781000,1517781780,1517811000,1517811060
2018-02-04,AA,6753,LHR,JNB,LANDED,1517778600,1517778600,1517818500,1517818020
2018-02-04,AA,6564,LHR,EDI,LANDED,1517734500,1517734380,1517739600,1517739420
2018-02-04,BA,57,LHR,JNB,LANDED,1517778600,1517778600,1517818500,1517818020
2018-02-04,EI,387,LHR,SNN,LANDED,1517772900,1517772360,1517778000,1517776980
2018-02-04,MS,9604,LHR,YYZ,LANDED,1517767200,1517766900,1517795100,1517799180
2018-02-04,UA,6864,LHR,LIS,LANDED,1517724000,1517723760,1517733300,1517733240
2018-02-04,AC,2497,LHR,EWR,LANDED,1517760300,1517760600,1517790900,1517790720
2018-02-04,GF,6507,LHR,LAX,LANDED,1517744400,1517744100,1517785800,1517783460
2018-02-04,S7,4000,LHR,DME,LANDED,1517733600,1517733540,1517746800,1517747580
2018-02-04,AY,4011,LHR,JFK,LANDED,1517739300,1517738640,1517768700,1517767920
2018-02-04,SK,506,LHR,CPH,LANDED,1517763600,1517763840,1517770500,1517769480
2018-02-04,BA,163,LHR,TLV,LANDED,1517776500,1517776860,1517793600,1517793720
2018-02-04,EI,8909,LHR,MIA,LANDED,1517753700,1517755320,1517789400,1517790600
2018-02-04,BA,314,LHR,CDG,LANDED,1517749500,1517749380,1517754000,1517753700
2018-02-04,AY,5963,LHR,EDI,LANDED,1517734500,1517734380,1517739600,1517739420
2018-02-04,AC,6907,LHR,DUB,LANDED,1517738400,1517738400,1517743200,1517742840
2018-02-04,IB,7682,LHR,MAN,LANDED,1517768700,1517768040,1517772600,1517771340
2018-02-04,AA,6574,LHR,ABZ,LANDED,1517732400,1517732280,1517738100,1517737260
2018-02-04,AA,6688,LHR,HAM,LANDED,1517756400,1517756280,1517762400,1517761740
2018-02-04,UA,8884,LHR,MUC,LANDED,1517730000,1517730360,1517736300,1517737740
2018-02-04,AA,6523,LHR,INN,LANDED,1517751300,1517751240,1517758500,1517757960
2018-02-04,CX,7111,LHR,ARN,LANDED,1517740500,1517740680,1517749800,1517749920
2018-02-04,IB,4754,LHR,BOM,LANDED,1517777400,1517778000,1517809500,1517809260
2018-02-04,SA,7969,LHR,ARN,LANDED,1517740500,1517741640,1517749500,1517749500
2018-02-04,BA,239,LHR,BOS,LANDED,1517771400,1517771820,1517798400,1517799420
2018-02-04,SK,806,LHR,OSL,LANDED,1517758500,1517758020,1517766300,1517765700
2018-02-04,AV,6524,LHR,MUC,LANDED,1517763000,1517763360,1517769300,1517769300
2018-02-04,IB,4745,LHR,SIN,LANDED,1517780700,1517781720,1517826600,1517828400
2018-02-04,UA,9655,LHR,TXL,LANDED,1517771700,1517772780,1517778300,1517778720
2018-02-04,EI,385,LHR,SNN,LANDED,1517757600,1517757240,1517762700,1517762340
2018-02-04,NZ,4290,LHR,AUH,LANDED,1517753100,1517753520,1517779200,1517777820
2018-02-04,BA,1545,LHR,LAX,LANDED,1517744400,1517744100,1517785800,1517783460
2018-02-04,AY,5779,LHR,DFW,LANDED,1517753400,1517753040,1517790900,1517790540
2018-02-04,BA,5977,LHR,DUB,LANDED,1517773500,1517773620,1517778300,1517776740
